TubeNumber,BirdID,SampleDate,Qubit,Island.x,SumVeg_X_Inverts,TQ,TQcorrected,BirthDate,BirthYear,Lifespan,ReproductiveOutput,SexEstimate,CatchTime,season,Sequenced,survive,SamplingAge,Timeinfridge,SampleLeft,SampleType,TerminalYear,LatestEligibleDate,nage,FPID,pop_died,Froh_imp,SequencingRun,mean_TQ_FPID,meancentredTQ,Type
717,7152,2021-05-24,0.0628,CN,17.48,75662.93,75662.93,2020-05-23,2020,NA,NA,0,669,minor,0,1,1,22,Y,F,0,NA,NA,minor_2021,NA,0.063038928,NA,41771.6270754717,33891.302924528296,F
718,7157,2021-05-26,0.0328,CN,20.34,60456.49,60456.49,2020-08-25,2020,2.1,NA,1,233,minor,0,1,0.8,20,N,F,0,2022-09-14,0.38095238095238093,minor_2021,NA,NA,NA,41771.6270754717,18684.8629245283,F
719,7117,2021-05-26,0.0448,CN,4.59,4372.59,4372.59,2019-05-15,2019,NA,NA,0,257,minor,0,1,2,20,N,F,0,NA,NA,minor_2021,NA,0.049347935,NA,41771.6270754717,-37399.0370754717,F
72,6765,2017-08-29,0.0888,CN,13.9,25958.57,25958.57,2017-07-05,2017,NA,NA,0,305,major,1,1,0.2,22,N,F,0,NA,NA,major_2017,0.09003215434083602,0.167459311,1,57447.427596153844,-31488.857596153844,F
720,7158,2021-05-26,0.0452,CN,8.46,24354.25,24354.25,2020-08-25,2020,1.6,NA,1,301,minor,0,1,0.8,20,N,F,1,2022-03-18,0.5,minor_2021,NA,NA,NA,41771.6270754717,-17417.377075471697,F
721,4885,2021-05-27,0.0284,CN,29.93,80366.01,80366.01,2006-08-05,2006,15.6,1,0,179,minor,0,1,14.8,19,N,F,1,2022-03-18,0.9487179487179488,minor_2021,NA,0.130192468,NA,41771.6270754717,38594.3829245283,F
722,7139,2021-05-29,0.0448,CN,22.19,42413.12,42413.12,2019-05-15,2019,NA,1,0,571,minor,0,1,2,17,N,F,0,NA,NA,minor_2021,NA,0.060570052,NA,41771.6270754717,641.4929245283056,F
723,7123,2021-05-31,0.0472,CN,10.3,34921.51,34921.51,2019-05-16,2019,NA,NA,0,330,minor,0,1,2,15,N,F,0,NA,NA,minor_2021,NA,0.040154805,NA,41771.6270754717,-6850.117075471695,F
724,6029,2021-06-10,0.0588,CN,6.68,14474.24,14474.24,2012-12-07,2012,9.8,3,1,497,major,1,1,8.5,5,N,F,0,2022-09-14,0.8673469387755102,major_2021,NA,0.063405228,2,41771.6270754717,-27297.3870754717,F
725,6895,2021-06-12,0.046,CN,17.61,31124.66,31124.66,2017-11-08,2017,3.9,1,1,219,major,0,1,3.6,3,N,F,1,2021-09-30,0.9230769230769231,major_2021,NA,0.17749611,NA,41771.6270754717,-10646.967075471697,F
726,7160,2021-06-12,0.0552,CN,2.85,7766.13,7766.13,2021-04-18,2021,0.5,NA,1,524,major,0,1,0.2,3,N,F,1,2021-09-30,0.4,major_2021,NA,NA,NA,41771.6270754717,-34005.4970754717,F
727,7142,2021-06-12,0.0508,CN,2.85,7766.13,7766.13,2019-06-09,2019,NA,NA,1,501,major,0,1,2,3,N,F,0,NA,NA,major_2021,NA,0.044233401,NA,41771.6270754717,-34005.4970754717,F
728,7161,2021-06-16,0.0312,CN,9.72,38750.35,38750.35,2020-09-15,2020,NA,NA,0,224,major,0,1,0.8,106,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.067833443,NA,25930.977281553398,12819.3727184466,F
729,7071,2021-04-24,0.0484,CN,18.19,29800.37,29800.37,2018-09-15,2018,NA,NA,1,586,minor,0,1,2.6,52,N,F,0,NA,NA,minor_2021,NA,0.105773132,NA,41771.6270754717,-11971.257075471698,F
73,6761,2017-09-01,0.0538,CN,NA,NA,NA,2016-08-31,2016,2.5,1,1,220,major,0,1,1,19,Y,F,0,2019-03-09,0.4,major_2017,0.09003215434083602,0.124977035,NA,57447.427596153844,NA,F
730,6788,2021-06-17,0.0296,CN,4.06,19204.97,19204.97,2016-12-12,2016,4.8,NA,1,260,major,0,0,4.5,105,N,F,1,2021-09-30,0.9375,major_2021,0.23026315789473684,0.115918072,NA,25930.977281553398,-6726.007281553397,F
731,7162,2021-06-17,0.0172,CN,4.51,9767.53,9767.53,2020-09-16,2020,1,NA,1,525,major,0,0,0.8,105,N,F,1,2021-09-30,0.8,major_2021,0.23026315789473684,0.069931897,NA,25930.977281553398,-16163.447281553397,F
732,7161,2021-06-18,0.0252,CN,9.72,38750.35,38750.35,2020-09-15,2020,NA,NA,0,339,major,0,1,0.8,104,N,F,0,NA,NA,major_2021,0.23026315789473684,0.067833443,NA,25930.977281553398,12819.3727184466,F
733,7147,2021-06-21,0.0532,CN,2.34,3797.1,3797.1,2020-07-26,2020,1.6,NA,1,669,major,0,1,0.9,101,N,F,1,2022-03-18,0.5625,major_2021,0.23026315789473684,0.043154115,NA,25930.977281553398,-22133.8772815534,F
734,7163,2021-06-22,0.0572,CN,0.52,876.49,876.49,2020-09-21,2020,NA,NA,0,279,major,0,1,0.8,100,N,F,0,NA,NA,major_2021,0.23026315789473684,0.029162988,NA,25930.977281553398,-25054.487281553396,F
735,6873,2021-06-22,0.0256,CN,10.88,27921.97,27921.97,2017-10-22,2017,3.9,NA,0,261,major,0,0,3.7,100,N,F,1,2021-09-30,0.9487179487179488,major_2021,0.23026315789473684,0.124821241,NA,25930.977281553398,1990.9927184466032,F
736,7105,2021-06-22,0.0884,CN,3.93,8754.62,8754.62,2019-07-20,2019,NA,NA,1,279,major,0,1,1.9,100,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.086881093,NA,25930.977281553398,-17176.3572815534,F
737,6294,2021-06-23,0.0228,CN,NA,NA,30068.36,2014-12-02,2014,8.3,1,1,347,major,0,1,6.6,99,N,F,0,2023-03-27,0.7951807228915662,major_2021,0.23026315789473684,0.128597871,NA,25930.977281553398,4137.382718446603,F
738,7120,2021-06-23,0.0148,CN,9.21,25058.35,25058.35,2019-05-16,2019,NA,NA,1,515,major,0,1,2.1,99,N,F,0,NA,NA,major_2021,0.23026315789473684,0.029162988,NA,25930.977281553398,-872.6272815533994,F
739,7164,2021-06-24,0.001,CN,8.66,37157.13,37157.13,2020-09-23,2020,NA,NA,1,173,major,0,1,0.8,98,N,F,0,NA,NA,major_2021,0.23026315789473684,0.063038928,NA,25930.977281553398,11226.1527184466,F
74,6764,2017-09-04,0.0224,CN,47.84,91843.45,91843.45,2017-07-11,2017,4.2,NA,0,294,major,0,1,0.2,16,N,F,0,2021-09-30,0.047619047619047616,major_2017,0.09003215434083602,0.218917154,NA,57447.427596153844,34396.02240384615,F
740,7159,2021-06-24,0.0716,CN,15.38,23661.36,23661.36,2020-08-13,2020,NA,NA,1,249,major,0,1,0.9,98,N,F,0,NA,NA,major_2021,0.23026315789473684,NA,NA,25930.977281553398,-2269.6172815533973,F
741,NA,2021-06-24,0.1,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,98,N,C,0,NA,NA,major_2021,0.23026315789473684,NA,NA,NA,NA,C
742,7165,2021-06-24,0.0528,CN,5.7,12229.83,12229.83,2020-09-23,2020,NA,NA,0,571,major,0,1,0.8,98,Y,F,0,NA,NA,major_2021,0.23026315789473684,NA,NA,25930.977281553398,-13701.147281553398,F
743,3456,2021-06-29,0.0496,CN,5.62,12390.23,12390.23,2004-06-13,2004,17.8,17,1,307,major,1,1,17,93,Y,F,1,2022-03-18,0.9550561797752809,major_2021,0.23026315789473684,0.13416155,1,25930.977281553398,-13540.747281553398,F
744,7166,2021-07-01,0.143,CN,6.63,12963.11,12963.11,2020-09-30,2020,2,NA,0,211,major,0,1,0.8,91,N,F,0,2022-09-14,0.4,major_2021,0.23026315789473684,0.085643356,NA,25930.977281553398,-12967.867281553397,F
745,5624,2021-07-01,0.0456,CN,6.63,12963.11,12963.11,2011-04-21,2011,10.5,3,1,198,major,1,0,10.2,91,N,F,1,2021-09-30,0.9714285714285713,major_2021,0.23026315789473684,0.158424175,1,25930.977281553398,-12967.867281553397,F
746,6193,2021-07-01,0.0248,CN,6.75,11901.36,11901.36,2014-06-09,2014,8.8,3,1,265,major,0,1,7.1,91,N,F,0,2023-03-27,0.8068181818181818,major_2021,0.23026315789473684,0.139788462,NA,25930.977281553398,-14029.617281553397,F
747,6889,2021-07-03,0.0716,CN,5.68,20623.57,20623.57,2018-04-08,2018,3.9,NA,1,285,major,0,1,3.2,89,Y,F,1,2022-03-18,0.8205128205128206,major_2021,0.23026315789473684,0.144171773,NA,25930.977281553398,-5307.407281553398,F
748,7167,2021-07-03,0.068,CN,3.42,6632.01,6632.01,2020-10-02,2020,1.5,NA,1,530,major,0,1,0.8,89,Y,F,1,2022-03-18,0.5333333333333333,major_2021,0.23026315789473684,0.035029457,NA,25930.977281553398,-19298.9672815534,F
749,6895,2021-07-03,0.001,CN,3.42,6632.01,6632.01,2017-11-08,2017,3.9,1,1,285,major,0,0,3.6,89,N,F,1,2021-09-30,0.9230769230769231,major_2021,0.23026315789473684,0.17749611,NA,25930.977281553398,-19298.9672815534,F
75,6563,2017-08-31,0.111,CN,NA,NA,NA,2015-12-25,2015,5.8,1,1,360,major,0,1,1.7,20,N,F,0,2021-09-30,0.29310344827586204,major_2017,0.09003215434083602,0.165266281,NA,57447.427596153844,NA,F
750,6011,2021-07-03,0.0344,CN,4.12,8912.45,8912.45,2012-11-08,2012,8.9,3,1,605,major,0,0,8.6,89,N,F,1,2021-09-30,0.9662921348314606,major_2021,0.23026315789473684,0.153107933,NA,25930.977281553398,-17018.527281553397,F
751,7168,2021-07-05,0.0408,CN,7.04,14643.73,14643.73,2020-10-04,2020,1,NA,0,560,major,0,0,0.8,87,N,F,1,2021-09-30,0.8,major_2021,0.23026315789473684,NA,NA,25930.977281553398,-11287.247281553398,F
752,6659,2021-07-05,0.052,CN,8.64,15396.18,15396.18,2015-08-30,2015,NA,1,0,595,major,0,1,5.8,87,N,F,0,NA,NA,major_2021,0.23026315789473684,0.085548688,NA,25930.977281553398,-10534.797281553398,F
753,6222,2021-07-06,0.118,CN,1.76,6038.12,6038.12,2014-01-27,2014,8.6,3,1,193,major,0,1,7.4,86,Y,F,0,2022-09-14,0.8604651162790699,major_2021,0.23026315789473684,NA,NA,25930.977281553398,-19892.8572815534,F
754,5626,2021-07-06,0.0704,CN,14.5,15967.31,15967.31,2010-11-22,2010,11.3,10,1,480,major,1,1,10.6,86,Y,F,1,2022-03-18,0.9380530973451326,major_2021,0.23026315789473684,0.081332169,1,25930.977281553398,-9963.667281553398,F
755,7163,2021-07-12,0.066,CN,0.52,876.49,876.49,2020-09-21,2020,NA,NA,0,630,major,0,1,0.8,80,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.029162988,NA,25930.977281553398,-25054.487281553396,F
756,7163,2021-07-12,0.0264,CN,0.52,876.49,876.49,2020-09-21,2020,NA,NA,0,630,major,0,1,0.8,80,N,F,0,NA,NA,major_2021,0.23026315789473684,0.029162988,NA,25930.977281553398,-25054.487281553396,F
757,7151,2021-07-13,0.0336,CN,6.18,13468.91,13468.91,2020-08-06,2020,NA,NA,0,636,major,0,1,0.9,79,N,F,0,NA,NA,major_2021,0.23026315789473684,0.048299624,NA,25930.977281553398,-12462.067281553398,F
758,6200,2021-07-13,0.369,CN,6.18,13468.91,13468.91,2014-06-22,2014,NA,3,1,661,major,0,1,7.1,79,N,F,0,NA,NA,major_2021,0.23026315789473684,0.228387597,NA,25930.977281553398,-12462.067281553398,F
759,7151,2021-07-13,0.001,CN,6.18,13468.91,13468.91,2020-08-06,2020,NA,NA,0,636,major,0,1,0.9,79,N,F,0,NA,NA,major_2021,0.23026315789473684,0.048299624,NA,25930.977281553398,-12462.067281553398,F
76,6761,2017-09-01,0.0416,CN,NA,NA,NA,2016-08-31,2016,2.5,1,1,220,major,0,1,1,19,N,F,0,2019-03-09,0.4,major_2017,0.09003215434083602,0.124977035,NA,57447.427596153844,NA,F
760,7149,2021-07-15,0.0232,CN,16.08,47115.92,47115.92,2020-08-04,2020,1.2,NA,1,336,major,0,0,0.9,77,Y,F,1,2021-09-30,0.75,major_2021,0.23026315789473684,NA,NA,25930.977281553398,21184.9427184466,F
761,7161,2021-07-15,0.0548,CN,9.72,38750.35,38750.35,2020-09-15,2020,NA,NA,0,345,major,0,1,0.8,77,N,F,0,NA,NA,major_2021,0.23026315789473684,0.067833443,NA,25930.977281553398,12819.3727184466,F
762,7161,2021-07-15,0.001,CN,9.72,38750.35,38750.35,2020-09-15,2020,NA,NA,0,345,major,0,1,0.8,77,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.067833443,NA,25930.977281553398,12819.3727184466,F
763,7171,2021-07-15,0.125,CN,0.72,1895.45,1895.45,2020-10-14,2020,NA,NA,1,316,major,0,1,0.8,77,N,F,0,NA,NA,major_2021,0.23026315789473684,NA,NA,25930.977281553398,-24035.527281553397,F
764,7172,2021-07-16,0.0324,CN,5.68,20623.57,20623.57,2020-10-15,2020,1.4,NA,1,534,major,0,1,0.8,76,N,F,1,2022-03-18,0.5714285714285715,major_2021,0.23026315789473684,0.036492821,NA,25930.977281553398,-5307.407281553398,F
765,5545,2021-07-15,0.0556,CN,0.72,1895.45,1895.45,2010-08-03,2010,12.1,5,0,298,major,1,1,10.9,77,N,F,0,2022-09-14,0.9008264462809918,major_2021,0.23026315789473684,0.122399102,1,25930.977281553398,-24035.527281553397,F
766,7189,2021-07-16,0.018,CN,NA,NA,21967.495000000003,2020-10-15,2020,NA,NA,1,605,major,0,1,0.8,76,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.108955912,NA,25930.977281553398,-3963.4822815533953,F
767,7189,2021-07-16,0.0144,CN,NA,NA,21967.495000000003,2020-10-15,2020,NA,NA,1,605,major,0,1,0.8,76,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.108955912,NA,25930.977281553398,-3963.4822815533953,F
768,7190,2021-07-17,0.001,CN,34.7,98067.6,98067.6,2020-07-16,2020,NA,NA,1,669,major,0,1,1,75,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.037220654,NA,25930.977281553398,72136.62271844661,F
769,7190,2021-07-17,0.001,CN,34.7,98067.6,98067.6,2020-07-16,2020,NA,NA,1,669,major,0,1,1,75,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.037220654,NA,25930.977281553398,72136.62271844661,F
77,6826,2017-09-07,0.0252,FR,NA,NA,NA,2016-09-06,2016,NA,NA,1,240,major,0,NA,1,-60,N,F,0,NA,NA,major_2017,NA,NA,NA,NA,NA,F
770,6906,2021-07-20,0.0568,CN,2.2,4672.71,4672.71,2018-04-17,2018,NA,NA,1,519,major,0,1,3.3,72,N,F,0,NA,NA,major_2021,0.23026315789473684,0.051835965,NA,25930.977281553398,-21258.2672815534,F
771,6838,2021-09-22,0.111,CN,5.52,12572.26,12572.26,2017-10-05,2017,NA,NA,0,155,major,0,1,4,8,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.164946445,NA,25930.977281553398,-13358.717281553398,F
772,7136,2021-07-17,0.0284,CN,22.03,29892.95,29892.95,2019-05-16,2019,NA,NA,0,451,major,0,1,2.2,75,N,F,0,NA,NA,major_2021,0.23026315789473684,0.054097452,NA,25930.977281553398,3961.972718446603,F
773,7136,2021-07-17,0.0364,CN,22.03,29892.95,29892.95,2019-05-16,2019,NA,NA,0,451,major,0,1,2.2,75,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.054097452,NA,25930.977281553398,3961.972718446603,F
774,7179,2021-07-23,0.0304,CN,0.52,876.49,876.49,2020-10-22,2020,1.9,NA,1,254,major,0,1,0.8,69,N,F,0,2022-09-14,0.4210526315789474,major_2021,0.23026315789473684,0.035240237,NA,25930.977281553398,-25054.487281553396,F
775,6193,2021-07-21,0.0588,CN,6.75,11901.36,11901.36,2014-06-09,2014,8.8,3,1,302,major,0,1,7.1,71,N,F,0,2023-03-27,0.8068181818181818,major_2021,0.23026315789473684,0.139788462,NA,25930.977281553398,-14029.617281553397,F
776,7173,2021-07-20,0.0492,CN,3.06,4370.83,4370.83,2020-10-19,2020,NA,NA,1,638,major,0,1,0.8,72,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.074209175,NA,25930.977281553398,-21560.1472815534,F
777,7179,2021-07-23,0.0264,CN,0.52,876.49,876.49,2020-10-22,2020,1.9,NA,1,254,major,0,1,0.8,69,Y,F,0,2022-09-14,0.4210526315789474,major_2021,0.23026315789473684,0.035240237,NA,25930.977281553398,-25054.487281553396,F
778,5853,2021-04-24,0.0208,CN,18.19,29800.37,29800.37,2012-07-29,2012,NA,2,1,650,minor,0,1,8.7,52,N,F,0,NA,NA,minor_2021,NA,0.143026228,NA,41771.6270754717,-11971.257075471698,F
779,7197,2021-09-23,0.001,CN,0.52,876.49,876.49,2020-11-13,2020,0.9,NA,1,305,major,0,0,0.9,7,N,F,1,2021-09-30,1,major_2021,0.23026315789473684,0.061956343,NA,25930.977281553398,-25054.487281553396,F
78,6758,2017-09-01,0.0644,CN,NA,NA,NA,2017-07-08,2017,3.9,NA,1,220,major,0,1,0.2,19,N,F,0,2021-06-15,0.05128205128205129,major_2017,0.09003215434083602,0.12083658,NA,57447.427596153844,NA,F
780,6788,2021-07-23,0.062,CN,4.06,19204.97,19204.97,2016-12-12,2016,4.8,NA,1,254,major,1,0,4.6,69,N,F,1,2021-09-30,0.9583333333333333,major_2021,0.23026315789473684,0.115918072,2,25930.977281553398,-6726.007281553397,F
781,7182,2021-07-24,0.219,CN,14.5,15967.31,15967.31,2020-07-23,2020,NA,NA,0,181,major,0,1,1,68,N,F,0,NA,NA,major_2021,0.23026315789473684,0.040730143,NA,25930.977281553398,-9963.667281553398,F
782,7175,2021-07-28,0.0476,CN,5.01,16098.76,16098.76,2020-07-27,2020,NA,NA,1,215,major,0,1,1,64,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.031997523,NA,25930.977281553398,-9832.217281553398,F
783,7115,2021-07-30,0.145,CN,4.51,9767.53,9767.53,2019-05-12,2019,3.9,NA,1,231,major,0,1,2.2,62,N,F,0,2023-03-27,0.5641025641025642,major_2021,0.23026315789473684,0.068560635,NA,25930.977281553398,-16163.447281553397,F
784,7180,2021-07-23,0.0312,CN,3.2,8260.96,8260.96,2020-10-22,2020,1.4,NA,0,630,major,0,1,0.8,69,N,F,1,2022-03-18,0.5714285714285715,major_2021,0.23026315789473684,0.044555711,NA,25930.977281553398,-17670.0172815534,F
785,7137,2021-07-27,0.0216,CN,21.53,45275.91,45275.91,2019-06-06,2019,2.3,NA,0,360,major,0,0,2.1,65,N,F,1,2021-09-30,0.9130434782608696,major_2021,0.23026315789473684,0.028738679,NA,25930.977281553398,19344.932718446606,F
786,7137,2021-07-27,0.0248,CN,21.53,45275.91,45275.91,2019-06-06,2019,2.3,NA,0,360,major,0,0,2.1,65,N,F,1,2021-09-30,0.9130434782608696,major_2021,0.23026315789473684,0.028738679,NA,25930.977281553398,19344.932718446606,F
787,6887,2021-07-29,0.0484,CN,1.35,3805.87,3805.87,2017-11-16,2017,4.8,NA,1,160,major,0,1,3.7,63,Y,F,0,2022-09-14,0.7708333333333334,major_2021,0.23026315789473684,0.159413925,NA,25930.977281553398,-22125.1072815534,F
788,7105,2021-07-30,0.0412,CN,3.93,8754.62,8754.62,2019-07-20,2019,NA,NA,1,130,major,0,1,2,62,N,F,0,NA,NA,major_2021,0.23026315789473684,0.086881093,NA,25930.977281553398,-17176.3572815534,F
789,6840,2021-07-30,0.0296,CN,1.35,3805.87,3805.87,2017-12-26,2017,4.2,NA,0,153,major,0,1,3.6,62,Y,F,1,2022-03-18,0.8571428571428571,major_2021,0.23026315789473684,0.140919344,NA,25930.977281553398,-22125.1072815534,F
79,6766,2017-08-26,0.14,CN,15.86,43496.9,43496.9,2017-07-02,2017,5.7,NA,0,207,major,0,1,0.2,25,N,F,0,2023-03-27,0.03508771929824561,major_2017,0.09003215434083602,0.14521101,NA,57447.427596153844,-13950.527596153843,F
790,6882,2021-07-23,0.0564,CN,0.52,876.49,876.49,2018-06-08,2018,NA,NA,0,344,major,1,1,3.1,69,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.093585459,2,25930.977281553398,-25054.487281553396,F
791,7170,2021-07-30,0.0716,CN,1.36,2785.66,2785.66,2020-07-29,2020,1.2,NA,0,323,major,0,0,1,62,N,F,1,2021-09-30,0.8333333333333334,major_2021,0.23026315789473684,0.057729102,NA,25930.977281553398,-23145.317281553398,F
792,7169,2021-07-30,0.0368,CN,1.35,3805.87,3805.87,2020-07-29,2020,NA,NA,1,403,major,0,1,1,62,N,F,0,NA,NA,major_2021,0.23026315789473684,0.035867262,NA,25930.977281553398,-22125.1072815534,F
793,7178,2021-07-31,0.0464,CN,13.61,64712.98,64712.98,2021-07-19,2021,NA,NA,0,613,major,0,1,0,61,N,F,0,NA,NA,major_2021,0.23026315789473684,0.066286867,NA,25930.977281553398,38782.0027184466,F
794,7178,2021-07-31,0.0356,CN,13.61,64712.98,64712.98,2021-07-19,2021,NA,NA,0,613,major,0,1,0,61,N,F,0,NA,NA,major_2021,0.23026315789473684,0.066286867,NA,25930.977281553398,38782.0027184466,F
795,NA,2021-07-31,0.302,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,61,N,C,0,NA,NA,major_2021,0.23026315789473684,NA,NA,NA,NA,C
796,NA,2021-07-31,0.68,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,61,N,C,0,NA,NA,major_2021,0.23026315789473684,NA,NA,NA,NA,C
797,7102,2021-08-01,0.0288,CN,8.72,23519.97,23519.97,2018-10-08,2018,3.4,NA,1,535,major,0,1,2.8,60,Y,F,1,2022-03-18,0.8235294117647058,major_2021,0.23026315789473684,0.096544629,NA,25930.977281553398,-2411.0072815533968,F
798,7102,2021-08-01,0.0348,CN,8.72,23519.97,23519.97,2018-10-08,2018,3.4,NA,1,535,major,0,1,2.8,60,N,F,1,2022-03-18,0.8235294117647058,major_2021,0.23026315789473684,0.096544629,NA,25930.977281553398,-2411.0072815533968,F
799,7137,2021-08-03,0.0388,CN,21.53,45275.91,45275.91,2019-06-06,2019,2.3,NA,0,230,major,0,0,2.2,58,Y,F,1,2021-09-30,0.9565217391304349,major_2021,0.23026315789473684,0.028738679,NA,25930.977281553398,19344.932718446606,F
8,6730,2017-07-10,0.056,CN,40.13,127889.23,127889.23,2017-05-16,2017,0.8,NA,1,252,major,0,1,0.2,72,N,F,1,2018-03-14,0.25,major_2017,0.09003215434083602,0.05883973,NA,57447.427596153844,70441.80240384614,F
80,6249,2017-08-28,0.208,CN,13.9,25958.57,25958.57,2014-07-29,2014,NA,1,1,573,major,1,1,3.1,23,Y,F,0,NA,NA,major_2017,0.09003215434083602,0.088747505,2,57447.427596153844,-31488.857596153844,F
800,NA,2021-07-31,0.106,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,61,N,C,0,NA,NA,major_2021,0.23026315789473684,NA,NA,NA,NA,C
801,7134,2021-08-03,0.0404,CN,9.72,38750.35,38750.35,2019-12-27,2019,NA,NA,1,223,major,0,1,1.6,58,Y,F,0,NA,NA,major_2021,0.23026315789473684,NA,NA,25930.977281553398,12819.3727184466,F
802,7137,2021-08-03,0.001,CN,21.53,45275.91,45275.91,2019-06-06,2019,2.3,NA,0,230,major,0,0,2.2,58,Y,F,1,2021-09-30,0.9565217391304349,major_2021,0.23026315789473684,0.028738679,NA,25930.977281553398,19344.932718446606,F
803,7134,2021-08-03,0.0184,CN,9.72,38750.35,38750.35,2019-12-27,2019,NA,NA,1,223,major,0,1,1.6,58,N,F,0,NA,NA,major_2021,0.23026315789473684,NA,NA,25930.977281553398,12819.3727184466,F
804,7134,2021-08-03,0.0212,CN,9.72,38750.35,38750.35,2019-12-27,2019,NA,NA,1,223,major,0,1,1.6,58,N,F,0,NA,NA,major_2021,0.23026315789473684,NA,NA,25930.977281553398,12819.3727184466,F
805,7177,2021-08-03,0.0536,CN,9.17,14751.56,14751.56,2020-08-02,2020,NA,NA,1,555,major,0,1,1,58,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.029573826,NA,25930.977281553398,-11179.417281553398,F
806,7177,2021-08-03,0.0376,CN,9.17,14751.56,14751.56,2020-08-02,2020,NA,NA,1,555,major,0,1,1,58,N,F,0,NA,NA,major_2021,0.23026315789473684,0.029573826,NA,25930.977281553398,-11179.417281553398,F
807,6191,2021-08-03,0.0652,CN,9.17,14751.56,14751.56,2014-07-23,2014,NA,2,0,599,major,1,1,7,58,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.152350041,1,25930.977281553398,-11179.417281553398,F
808,7176,2021-08-04,0.247,CN,58.71,126920.85,126920.85,2021-06-10,2021,NA,NA,1,512,major,0,1,0.2,57,N,F,0,NA,NA,major_2021,0.23026315789473684,0.038878119,NA,25930.977281553398,100989.87271844661,F
809,7069,2021-08-05,0.001,CN,0.52,876.49,876.49,2018-09-10,2018,3.1,NA,1,305,major,0,0,2.9,56,N,F,1,2021-09-30,0.9354838709677419,major_2021,0.23026315789473684,0.08521813,NA,25930.977281553398,-25054.487281553396,F
81,6769,2017-08-30,0.158,CN,28.63,92068.02,92068.02,2017-07-06,2017,5.7,NA,0,190,major,0,1,0.2,21,N,F,0,2023-03-27,0.03508771929824561,major_2017,0.09003215434083602,0.028006264,NA,57447.427596153844,34620.59240384616,F
810,7181,2021-07-22,0.221,CN,18.51,96531.71,96531.71,2020-07-21,2020,1.2,NA,0,575,major,0,0,1,70,N,F,1,2021-09-30,0.8333333333333334,major_2021,0.23026315789473684,0.044119671,NA,25930.977281553398,70600.73271844661,F
811,6654,2021-08-04,0.066,CN,58.71,126920.85,126920.85,2016-07-16,2016,5.7,1,1,600,major,0,1,5.1,57,N,F,1,2022-03-18,0.894736842105263,major_2021,0.23026315789473684,0.143078465,NA,25930.977281553398,100989.87271844661,F
812,7069,2021-08-05,0.148,CN,0.52,876.49,876.49,2018-09-10,2018,3.1,NA,1,305,major,1,0,2.9,56,Y,F,1,2021-09-30,0.9354838709677419,major_2021,0.23026315789473684,0.08521813,2,25930.977281553398,-25054.487281553396,F
813,7179,2021-08-05,0.0748,CN,0.52,876.49,876.49,2020-10-22,2020,1.9,NA,1,718,major,0,1,0.8,56,N,F,0,2022-09-14,0.4210526315789474,major_2021,0.23026315789473684,0.035240237,NA,25930.977281553398,-25054.487281553396,F
814,7179,2021-08-05,0.0884,CN,0.52,876.49,876.49,2020-10-22,2020,1.9,NA,1,718,major,0,1,0.8,56,N,F,0,2022-09-14,0.4210526315789474,major_2021,0.23026315789473684,0.035240237,NA,25930.977281553398,-25054.487281553396,F
815,6375,2021-08-05,0.156,CN,8.02,18448.82,18448.82,2014-12-23,2014,NA,2,1,730,major,1,1,6.6,56,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.12137636,1,25930.977281553398,-7482.157281553398,F
816,7106,2021-08-16,0.0184,CN,34.7,98067.6,98067.6,2019-07-21,2019,NA,NA,0,370,major,0,1,2.1,45,Y,F,0,NA,NA,major_2021,0.23026315789473684,0.086881093,NA,25930.977281553398,72136.62271844661,F
817,5545,2021-09-07,0.111,CN,0.72,1895.45,1895.45,2010-08-03,2010,12.1,5,0,300,major,0,1,11.1,23,Y,F,0,2022-09-14,0.9173553719008264,major_2021,0.23026315789473684,0.122399102,NA,25930.977281553398,-24035.527281553397,F
818,7212,2021-09-14,0.0936,CN,19.32,17734.28,17734.28,2021-07-21,2021,1.2,NA,1,548,major,0,1,0.2,16,N,F,0,2022-09-14,0.16666666666666669,major_2021,0.23026315789473684,0.028080678,NA,25930.977281553398,-8196.697281553399,F
